Date,team1,team2,team1_odds,team2_odds
06 Nov 2019 ,Oklahoma City Thunder,Orlando Magic,1.67,2.26
06 Nov 2019 ,Atlanta Hawks,San Antonio Spurs,2.94,1.42
06 Nov 2019 ,Charlotte Hornets,Indiana Pacers,2.17,1.72
06 Nov 2019 ,Cleveland Cavaliers,Boston Celtics,3.04,1.40
05 Nov 2019 ,Golden State Warriors,Portland Trail Blazers,6.60,1.12
05 Nov 2019 ,Phoenix Suns,Philadelphia 76ers,1.91,1.92
05 Nov 2019 ,Memphis Grizzlies,Houston Rockets,2.98,1.41
05 Nov 2019 ,Minnesota Timberwolves,Milwaukee Bucks,3.59,1.30
05 Nov 2019 ,Brooklyn Nets,New Orleans Pelicans,1.60,2.41
05 Nov 2019 ,Washington Wizards,Detroit Pistons,1.59,2.43
04 Nov 2019 ,Los Angeles Clippers,Utah Jazz,1.52,2.61
04 Nov 2019 ,Cleveland Cavaliers,Dallas Mavericks,2.80,1.46
04 Nov 2019 ,San Antonio Spurs,Los Angeles Lakers,2.02,1.81
04 Nov 2019 ,Miami Heat,Houston Rockets,2.30,1.64
04 Nov 2019 ,New York Knicks,Sacramento Kings,2.02,1.82
04 Nov 2019 ,Indiana Pacers,Chicago Bulls,1.77,2.09
03 Nov 2019 ,Portland Trail Blazers,Philadelphia 76ers,1.94,1.90
03 Nov 2019 ,Golden State Warriors,Charlotte Hornets,2.99,1.41
03 Nov 2019 ,Memphis Grizzlies,Phoenix Suns,2.27,1.67
03 Nov 2019 ,Washington Wizards,Minnesota Timberwolves,1.67,2.26
03 Nov 2019 ,Milwaukee Bucks,Toronto Raptors,1.38,3.13
03 Nov 2019 ,Detroit Pistons,Brooklyn Nets,2.51,1.55
03 Nov 2019 ,Orlando Magic,Denver Nuggets,2.44,1.58
03 Nov 2019 ,Oklahoma City Thunder,New Orleans Pelicans,1.73,2.16
02 Nov 2019 ,Golden State Warriors,San Antonio Spurs,3.41,1.33
02 Nov 2019 ,Sacramento Kings,Utah Jazz,2.61,1.52
02 Nov 2019 ,Dallas Mavericks,Los Angeles Lakers,1.93,1.91
02 Nov 2019 ,Chicago Bulls,Detroit Pistons,1.56,2.50
02 Nov 2019 ,Boston Celtics,New York Knicks,1.19,4.88
02 Nov 2019 ,Brooklyn Nets,Houston Rockets,2.58,1.53
02 Nov 2019 ,Indiana Pacers,Cleveland Cavaliers,1.35,3.34
02 Nov 2019 ,Orlando Magic,Milwaukee Bucks,2.56,1.54
01 Nov 2019 ,Los Angeles Clippers,San Antonio Spurs,1.51,2.63
01 Nov 2019 ,New Orleans Pelicans,Denver Nuggets,2.41,1.60
01 Nov 2019 ,Atlanta Hawks,Miami Heat,3.15,1.38
31 Oct 2019 ,Golden State Warriors,Phoenix Suns,1.46,2.80
31 Oct 2019 ,Sacramento Kings,Charlotte Hornets,1.32,3.52
31 Oct 2019 ,Utah Jazz,Los Angeles Clippers,1.37,3.22
31 Oct 2019 ,Oklahoma City Thunder,Portland Trail Blazers,2.03,1.81
31 Oct 2019 ,Washington Wizards,Houston Rockets,3.80,1.28
31 Oct 2019 ,Boston Celtics,Milwaukee Bucks,2.35,1.63
31 Oct 2019 ,Brooklyn Nets,Indiana Pacers,1.66,2.29
31 Oct 2019 ,Toronto Raptors,Detroit Pistons,1.21,4.58
31 Oct 2019 ,Cleveland Cavaliers,Chicago Bulls,2.08,1.78
31 Oct 2019 ,Orlando Magic,New York Knicks,1.20,4.80
31 Oct 2019 ,Philadelphia 76ers,Minnesota Timberwolves,1.33,3.41
30 Oct 2019 ,Los Angeles Lakers,Memphis Grizzlies,1.12,6.58
30 Oct 2019 ,Denver Nuggets,Dallas Mavericks,1.45,2.84
30 Oct 2019 ,Miami Heat,Atlanta Hawks,1.26,4.04
29 Oct 2019 ,Los Angeles Clippers,Charlotte Hornets,1.05,12.03
29 Oct 2019 ,Phoenix Suns,Utah Jazz,2.64,1.51
29 Oct 2019 ,Sacramento Kings,Denver Nuggets,2.73,1.48
29 Oct 2019 ,San Antonio Spurs,Portland Trail Blazers,1.41,3.00
29 Oct 2019 ,Houston Rockets,Oklahoma City Thunder,1.18,5.18
29 Oct 2019 ,Milwaukee Bucks,Cleveland Cavaliers,1.04,12.13
29 Oct 2019 ,New Orleans Pelicans,Golden State Warriors,1.74,2.15
29 Oct 2019 ,Atlanta Hawks,Philadelphia 76ers,3.23,1.37
29 Oct 2019 ,Toronto Raptors,Orlando Magic,1.51,2.66
29 Oct 2019 ,Detroit Pistons,Indiana Pacers,2.04,1.81
29 Oct 2019 ,New York Knicks,Chicago Bulls,2.07,1.79
28 Oct 2019 ,Los Angeles Lakers,Charlotte Hornets,1.08,8.64
28 Oct 2019 ,Dallas Mavericks,Portland Trail Blazers,1.69,2.22
28 Oct 2019 ,Minnesota Timberwolves,Miami Heat,1.35,3.33
28 Oct 2019 ,Memphis Grizzlies,Brooklyn Nets,2.54,1.55
28 Oct 2019 ,Oklahoma City Thunder,Golden State Warriors,1.96,1.88
27 Oct 2019 ,Phoenix Suns,Los Angeles Clippers,5.14,1.18
27 Oct 2019 ,San Antonio Spurs,Washington Wizards,1.11,6.62
27 Oct 2019 ,Cleveland Cavaliers,Indiana Pacers,2.70,1.47
27 Oct 2019 ,Houston Rockets,New Orleans Pelicans,1.11,6.61
27 Oct 2019 ,Utah Jazz,Sacramento Kings,1.21,4.70
27 Oct 2019 ,Chicago Bulls,Toronto Raptors,2.25,1.65
27 Oct 2019 ,Atlanta Hawks,Orlando Magic,2.14,1.74
27 Oct 2019 ,New York Knicks,Boston Celtics,2.75,1.47
27 Oct 2019 ,Detroit Pistons,Philadelphia 76ers,2.45,1.58
27 Oct 2019 ,Milwaukee Bucks,Miami Heat,1.13,6.52
26 Oct 2019 ,Los Angeles Lakers,Utah Jazz,1.63,2.33
26 Oct 2019 ,Sacramento Kings,Portland Trail Blazers,2.01,1.84
26 Oct 2019 ,Denver Nuggets,Phoenix Suns,1.12,6.74
26 Oct 2019 ,Memphis Grizzlies,Chicago Bulls,2.11,1.76
26 Oct 2019 ,New Orleans Pelicans,Dallas Mavericks,1.76,2.11
26 Oct 2019 ,Oklahoma City Thunder,Washington Wizards,1.26,4.09
26 Oct 2019 ,Brooklyn Nets,New York Knicks,1.28,3.77
26 Oct 2019 ,Boston Celtics,Toronto Raptors,1.71,2.20
26 Oct 2019 ,Charlotte Hornets,Minnesota Timberwolves,2.78,1.47
25 Oct 2019 ,Golden State Warriors,Los Angeles Clippers,1.97,1.87
25 Oct 2019 ,Houston Rockets,Milwaukee Bucks,1.85,1.99
25 Oct 2019 ,Detroit Pistons,Atlanta Hawks,1.83,2.01
24 Oct 2019 ,Phoenix Suns,Sacramento Kings,1.89,1.95
24 Oct 2019 ,Portland Trail Blazers,Denver Nuggets,2.01,1.84
24 Oct 2019 ,Utah Jazz,Oklahoma City Thunder,1.23,4.32
24 Oct 2019 ,Dallas Mavericks,Washington Wizards,1.23,4.44
24 Oct 2019 ,San Antonio Spurs,New York Knicks,1.16,5.55
24 Oct 2019 ,Brooklyn Nets,Minnesota Timberwolves,1.62,2.34
24 Oct 2019 ,Miami Heat,Memphis Grizzlies,1.35,3.30
24 Oct 2019 ,Philadelphia 76ers,Boston Celtics,1.41,3.00
24 Oct 2019 ,Charlotte Hornets,Chicago Bulls,2.39,1.62
24 Oct 2019 ,Indiana Pacers,Detroit Pistons,1.33,3.43
24 Oct 2019 ,Orlando Magic,Cleveland Cavaliers,1.19,4.91
23 Oct 2019 ,Los Angeles Clippers,Los Angeles Lakers,2.39,1.61
23 Oct 2019 ,Toronto Raptors,New Orleans Pelicans,1.36,3.26
19 Oct 2019  - Pre-season,Golden State Warriors,Los Angeles Lakers,1.28,3.64
19 Oct 2019  - Pre-season,San Antonio Spurs,Memphis Grizzlies,1.36,3.11
19 Oct 2019  - Pre-season,Miami Heat,Houston Rockets,3.08,1.37
19 Oct 2019  - Pre-season,New York Knicks,New Orleans Pelicans,2.08,1.74
19 Oct 2019  - Pre-season,Brooklyn Nets,Toronto Raptors,1.66,2.23
19 Oct 2019  - Pre-season,Philadelphia 76ers,Washington Wizards,1.21,4.37
18 Oct 2019  - Pre-season,Los Angeles Clippers,Dallas Mavericks,1.69,2.17
18 Oct 2019  - Pre-season,Denver Nuggets,Portland Trail Blazers,1.24,4.08
18 Oct 2019  - Pre-season,Chicago Bulls,Atlanta Hawks,1.39,2.99
18 Oct 2019  - Pre-season,Milwaukee Bucks,Minnesota Timberwolves,1.27,3.73
18 Oct 2019  - Pre-season,Orlando Magic,Miami Heat,1.83,1.97
17 Oct 2019  - Pre-season,Los Angeles Lakers,Golden State Warriors,1.31,3.40
17 Oct 2019  - Pre-season,Utah Jazz,Portland Trail Blazers,1.52,2.53
17 Oct 2019  - Pre-season,Houston Rockets,San Antonio Spurs,1.30,3.45
17 Oct 2019  - Pre-season,New York Knicks,Atlanta Hawks,1.75,2.08
17 Oct 2019  - Pre-season,Oklahoma City Thunder,Memphis Grizzlies,1.45,2.77
17 Oct 2019  - Pre-season,Charlotte Hornets,Detroit Pistons,1.62,2.30
16 Oct 2019  - Pre-season,Cleveland Cavaliers,Boston Celtics,1.49,2.65
16 Oct 2019  - Pre-season,Indiana Pacers,Minnesota Timberwolves,1.47,2.71
16 Oct 2019  - Pre-season,Philadelphia 76ers,Detroit Pistons,1.39,3.03
15 Oct 2019  - Pre-season,Los Angeles Lakers,Golden State Warriors,2.35,1.59
15 Oct 2019  - Pre-season,Phoenix Suns,Denver Nuggets,2.77,1.44
15 Oct 2019  - Pre-season,Utah Jazz,Sacramento Kings,1.43,2.85
15 Oct 2019  - Pre-season,Dallas Mavericks,Oklahoma City Thunder,1.44,2.79
15 Oct 2019  - Pre-season,Memphis Grizzlies,Charlotte Hornets,1.51,2.56
15 Oct 2019  - Pre-season,Miami Heat,Atlanta Hawks,1.46,2.71
14 Oct 2019  - Pre-season,Orlando Magic,Philadelphia 76ers,2.41,1.57
14 Oct 2019  - Pre-season,Toronto Raptors,Chicago Bulls,1.59,2.37
14 Oct 2019  - Pre-season,Washington Wizards,Milwaukee Bucks,2.57,1.50
14 Oct 2019  - Pre-season,San Antonio Spurs,New Orleans Pelicans,1.92,1.86
14 Oct 2019  - Pre-season,Boston Celtics,Cleveland Cavaliers,1.39,3.00
13 Oct 2019  - Pre-season,Portland Trail Blazers,Phoenix Suns,1.37,3.14
12 Oct 2019  - Pre-season,Brooklyn Nets,Los Angeles Lakers,2.69,1.46
12 Oct 2019  - Pre-season,Dallas Mavericks,Milwaukee Bucks,2.57,1.51
12 Oct 2019  - Pre-season,New Orleans Pelicans,Utah Jazz,1.86,1.93
12 Oct 2019  - Pre-season,Charlotte Hornets,Philadelphia 76ers,2.74,1.46
12 Oct 2019  - Pre-season,New York Knicks,Washington Wizards,1.49,2.66
12 Oct 2019  - Pre-season,Detroit Pistons,Cleveland Cavaliers,1.61,2.36
12 Oct 2019  - Pre-season,Indiana Pacers,Chicago Bulls,1.34,3.27
12 Oct 2019  - Pre-season,Orlando Magic,Boston Celtics,2.01,1.81
11 Oct 2019  - Pre-season,Golden State Warriors,Minnesota Timberwolves,1.66,2.19
11 Oct 2019  - Pre-season,Los Angeles Clippers,Denver Nuggets,2.66,1.47
11 Oct 2019  - Pre-season,Sacramento Kings,Phoenix Suns,1.52,2.52
10 Oct 2019  - Pre-season,Los Angeles Lakers,Brooklyn Nets,1.52,2.51
10 Oct 2019  - Pre-season,Houston Rockets,Toronto Raptors,1.47,2.66
10 Oct 2019  - Pre-season,Chicago Bulls,New Orleans Pelicans,2.60,1.49
10 Oct 2019  - Pre-season,Milwaukee Bucks,Utah Jazz,1.48,2.62
10 Oct 2019  - Pre-season,Atlanta Hawks,Orlando Magic,2.22,1.65
10 Oct 2019  - Pre-season,Charlotte Hornets,Miami Heat,1.48,2.61
10 Oct 2019  - Pre-season,Detroit Pistons,Dallas Mavericks,2.17,1.68
09 Oct 2019  - Pre-season,Portland Trail Blazers,Denver Nuggets,1.55,2.42
09 Oct 2019  - Pre-season,Phoenix Suns,Minnesota Timberwolves,2.41,1.57
09 Oct 2019  - Pre-season,Oklahoma City Thunder,Dallas Mavericks,2.36,1.58
09 Oct 2019  - Pre-season,Miami Heat,San Antonio Spurs,1.57,2.40
08 Oct 2019  - Pre-season,Toronto Raptors,Houston Rockets,2.82,1.41
08 Oct 2019  - Pre-season,Chicago Bulls,Milwaukee Bucks,2.11,1.71
08 Oct 2019  - Pre-season,Atlanta Hawks,New Orleans Pelicans,1.94,1.84
08 Oct 2019  - Pre-season,Detroit Pistons,Orlando Magic,2.08,1.74
08 Oct 2019  - Pre-season,Washington Wizards,New York Knicks,2.01,1.78
07 Oct 2019  - Pre-season,Boston Celtics,Charlotte Hornets,1.44,2.76
06 Oct 2019  - Pre-season,San Antonio Spurs,Orlando Magic,1.35,3.22
06 Oct 2019  - Pre-season,Golden State Warriors,Los Angeles Lakers,2.49,1.54
05 Oct 2019  - Pre-season,Indiana Pacers,Sacramento Kings,2.46,1.54
04 Oct 2019  - Pre-season,Sacramento Kings,Indiana Pacers,1.48,2.66
04 Oct 2019  - Pre-season,Los Angeles Clippers,Houston Rockets,2.59,1.49
